Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Best (product.metafields.custom.best),Featured Ingredients (product.metafields.custom.featured_ingredients),Gift (product.metafields.custom.gift),Hot deal (product.metafields.custom.hot_deal),How to Use (product.metafields.custom.how_to_use),New (product.metafields.custom.new),Specific Item Info (product.metafields.custom.specific_item_info),Why We Love It (product.metafields.custom.why_we_love_it),Product rating count (product.metafields.reviews.rating_count),Active ingredient (product.metafields.shopify.active-ingredient),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance level (product.metafields.shopify.fragrance-level),Moisturizer type (product.metafields.shopify.moisturizer-type),Package type (product.metafields.shopify.package-type),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Skin care effect (product.metafields.shopify.skin-care-effect),Skin care features (product.metafields.shopify.skin-care-features),Skin care mask type (product.metafields.shopify.skin-care-mask-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Status
dr-g-r-e-d-blemish-clear-soothing-active-essence-80ml,Dr.G R.E.D Blemish Clear Soothing Active Essence 80mL,"",Dr.G,Health & Beauty > Personal Care > Hair Care,Essence & Serum,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,44.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/cd4c84e6-b80c-4d98-a4c8-f042c6f8d07b_91ed0101-e408-4b27-86a0-24e53f095665.jpg?v=1741376247,1,"",false,,,,,,,,,,,,,,,"Contains 5 deer complexes, dokkdami extract, octoin, and aloeMoisturizing and soothing effects on skin",,,"<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/7c7998fe-326b-4ddd-9a43-25876bf64b60.jpg?v=1741294684"" alt="""">",,"<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>Main Item 80ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months (within 12 months after opening)</td></tr><tr><th scope=""row"">How to Use</th> <td>Take a moderate amount of the product. Apply over the entire face or on the areas that needs soothing. Let it absorb.<br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Manufacturer : ISOM Co. Ltd / Distributor : Gowoonsesang Cosmetics Co., Ltd </td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Houttuynia Cordata Extract, Centella Asiatica Extract, Water, Propanediol, Dipropylene Glycol, Glycerine, Aloe Ferox Leaf Extract Niacinamide, 1,2-Hexanediol, Pentylene Glycol, Ectoin, Allantoin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Madecassoside, Butylene Glycol, Panthenol, Caprylyl Glycol, Tromethamine, Ilex Aquifolium (Holly) Leaf Extract Disodium EDTA, Caprylic/Capric Triglyceride, Olea Europaea (Olive) Fruit Oil, Shea Butter, Hydrogenated Lecithin, Squalane, Portulaca Oleracea Extract, Pinus Densiflora Leaf Extract, Citrus Junos Fruit Extract Beta-Glucan, Artemisia Annua Extract, Eryngium Maritimum Extract Achillea Millefolium Flower Extract Ethylhexylglycerin, Cholesterol, Ceramide NP, Phytosphingosine, Asiaticoside, Asiatic Acid, Madecassic Acid</td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>N</td></tr><tr><th scope=""row"">Precautions when using</th> <td>A. Common <br>1) Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, <br>swelling, or itchiness during use or from exposure to direct sunlight<br> after use. <br>2) Do not use on wounds or other affected areas. <br>3)Storage and handling instructions <br>a) Keep out of reach of children. <br>b) Keep away from direct sunlight.<br></td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to the criteria for the settlement of consumer disputes notified publicly by the Fair Trade Commission.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>Gowoonsesang Cosmetics Co., Ltd.: +82-1811-9415</td></tr></tbody></table></div></div></div></div>",Hygienic pump typeCalm sensitive skin caused by fever or external irritation,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
dr-g-r-e-d-blemish-clear-soothing-active-essence-80ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/0b993bec-4819-4916-86be-90fe8d42351f_80e6e8a6-a28b-48d9-b195-b32aec08ba70.jpg?v=1741376247,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dr-g-r-e-d-blemish-clear-soothing-active-essence-80ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/e5fdf6c7-991e-4ca3-8fe0-898d94e256f4_0ab7de72-5739-45e3-99ab-7fb94b4fbbaa.jpg?v=1741376247,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dr-g-black-snail-retinol-ampoule-50ml-special-set-cream-15ml-tone-up-sun-cream-2ml,Dr.G Black Snail Retinol Ampoule 50ml Special Set (+Cream 15ml+Tone Up Sun Cream 2ml),"",Dr.G,Health & Beauty > Personal Care > Hair Care,Essence & Serum,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,26.14,38.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/3e5bf7fc-ff94-4e56-b393-bea7971b816e_6db3d642-bb71-4e4d-81b3-dcdce8c9af96.jpg?v=1741376240,1,"",false,,,,,,,,,,,,,,,Active mucin provides more powerful skin elasticity effects than regular mucin. The double liposome technology allows stable delivery of the ingredient.Contains peptide mucin to maximize the effect of active ingredient.Contains black snail to provide deep nutrition on skin.Contains the third generation retinol to reduce irritation and provide advanced effects.,,,"<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/81534af8-5d66-42dc-8f3b-9d1fd27fa203.jpg?v=1741294429"" alt="""">",,"<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>Ampoule 50mL+Cream 15mL+Tone Up Sun Cream 2mL</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months before opening (12 months after opening)</td></tr><tr><th scope=""row"">How to Use</th> <td>After cleansing, apply an appropriate amount to your face and gently hold your face with both hands for better absorption. <br>Use it as the final step of your skincare routine and add sunscreen when used during the day to protect your skin from UV rays. <br>TIP<br>1) Use a moisturizer before and after using the ampoule to keep your skin comfortable. <br>2) Avoid using exfoliating or vitamin C-containing products together, as they can cause irritation.<br>3) Keep it closed after use to minimize contact with air, and store away from high temperatures and direct sunlight.</td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Manufacturer: Kolmar Korea Co., Ltd. / Distributor: Gowoonsesang Cosmetics Co., Ltd.</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>1. Ampule<br>Snail Secretion Filtrate (34%), Water, Propanediol, Glycerin, C13-16 Isoalkane, Glycereth-26, Niacinamide, Pentylene Glycol, Squalane, Heptyl Undecylenate, Polyglyceryl-3 Distearate, 1,2-Hexanediol, Glyceryl Stearate, Betaine, Hydrogenated Polydecene, Hydrogenated Polyisobutene, Undecane, Hydrogenated Poly(C6-14 Olefin), Synthetic Sapphire, Tridecane, Caprylyl Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Fragrance, Hydrogenated Lecithin, Butylene Glycol, Cetyl Palmitate, Coco-Caprylate/Caprate, Hydrogenated Olive Oil Unsaponifiables, Malt Extract, Sorbitan Olivate, Sorbitan Palmitate, Dioscorea Japonica Root Extract, Glyceryl Stearate Citrate, Xanthan Gum, Adenosine, Tromethamine, Ethylhexylglycerin, Coccinia Indica Fruit Extract, Eclipta Prostrata Extract, Hydrolyzed Corn Starch, Disodium EDTA, Beta-Glucan, Sodium Polyacrylate, Sucrose, Biosaccharide Gum-1, Polyether-1, Allantoin, Centella Asiatica Extract, Dimethyl Isosorbide, Glyceryl Oleate, Caprylic/Capric Triglyceride, Tocopherol, Lauryl Glucoside, Myristyl Glucoside, Polyglyceryl-6 Laurate, Hydroxypinacolone Retinoate (1,000 ppb), Macadamia Ternifolia Seed Oil, Octyldodecanol, Hydrolyzed Collagen, Hydrolyzed Hyaluronic Acid, Retinol (900 ppb), Maltodextrin, Glycolipids, Brassica Campestris (Rapeseed) Sterols, Phosphatidylcholine, Cholesterol, Aluminum/Magnesium Hydroxide Stearate, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Zymomonas Ferment Extract, Pearl Extract, Hydroxydecyl Ubiquinone, Tris(Tetramethylhydroxypiperidinol) Citrate, Ferulic Acid, Honey Extract, Palmitoyl Pentapeptide-4,<br><br>2. Cream<br>Water, Snail Secretion Filtrate, Dipropylene Glycol, Glycerine, Cetearyl Alcohol, Cyclopentasiloxane, Caprylic/Capric Triglyceride, Triethylhexanoin, Hydrogenated Polydecene, Niacinamide, Hydrogenated Poly(C6-14 Olefin), 1,2-Hexanediol, Cyclohexasiloxane, Glyceryl Stearate SE, Piper Methysticum Leaf/Root/Stem Extract, Dioscorea Japonica Root Extract, Arctium Lappa Root Extract, Phellinus Linteus Extract, Portulaca Oleracea Extract, Propolis Extract, Centella Asiatica Extract, Hydrogenated Lecithin, Argania Spinosa Kernel Oil, Sodium Hyaluronate, Dimethicone, C12-16 Alcohol, Glyceryl Stearate, Cetearyl Olivate, Sorbitan Olivate, Microcrystalline Cellulose, Squalane, Cetearyl Glucoside, Methylpropanediol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Butylene Glycol, Palmitic Acid, Hydrogenated Polyisobutene, Betaine, Ethanol, Glycosyl Trehalose, Cellulose Gum, Isononyl Isononanoate, Polyglyceryl-10 Stearate, Hydrolyzed Corn Starch, Hydrogenated Starch Hydrolysate, Raffinose, Stearic Acid, Butyrospermum Parkii (Shea) Butter, Adenosine, Polyglyceryl-2 Dipolyhydroxystearate, Beta-Glucan, Disodium EDTA, Lecithin, Sorbitan Isostearate, Sucrose, Caramel, Glucose, Inulin Lauryl Carbamate, Polyquaternium-51, Propylene Glycol, Disodium Stearoyl Glutamate, Biosaccharide Gum-1, Pearl Powder, PEG-100 Stearate, Polysorbate 60, Fragrance, Ethylhexylglycerin, Pentylene Glycol, Caprylyl Glycol, Linalool, Benzyl Salicylate, Limonene, Hydroxycitronellal, Geraniol<br></td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>Completion of functional cosmetics review (or report) according to the Cosmetics Act</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1) Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use. <br>2) Do not use on wounds or other affected areas. <br>3) Cautions for Storage and Handling a) Keep out of reach of children. b) Keep away from direct sunlight</td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to the criteria for the settlement of consumer disputes notified publicly by the Fair Trade Commission.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>Gowoonsesang Cosmetics Co., Ltd.: +82-1811-9415</td></tr></tbody></table></div></div></div></div>","Helps with improving wrinkles around eyes, on forehead, and nasolabial lines.100% satisfaction in improved pore elasticity, reduced pore area and volume, firm skin, and overall use.Shows low irritation on skin and comfortable feeling of use. Completed test for sensitive skin types and skin irritation test.",,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
dr-g-black-snail-retinol-ampoule-50ml-special-set-cream-15ml-tone-up-sun-cream-2ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/45b8633f-18f4-4321-93f3-9d8fb0081a5f_f53b5a92-7e2e-417a-a88c-62bd6020d78a.jpg?v=1741376240,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dr-g-black-snail-retinol-ampoule-50ml-special-set-cream-15ml-tone-up-sun-cream-2ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/70872a9a-0266-48c6-b31d-13634339fe89_37818360-660e-4b38-837d-8cc5a506a5ba.jpg?v=1741376240,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dr-g-red-blemish-clear-hyal-cica-soothing-serum-50ml,Dr.G Red Blemish Clear Hyal Cica Soothing Serum 50ml,"",Dr.G,Health & Beauty > Personal Care > Hair Care,Essence & Serum,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,22.16,44.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/c9bf0a9c-8860-4d81-843c-90589b6ccb1d_e16f125c-1705-40a3-9816-751b41b0644e.jpg?v=1741376234,1,"",false,,,,,,,,,,,,,,,,,,"<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/c995d093-e6b6-421e-a7ab-6ce0991dd2c3_c4fe377c-e932-441a-ac09-f0c315f24148.jpg?v=1741284806"" alt="""">",,"<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>50ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months</td></tr><tr><th scope=""row"">How to Use</th> <td>After cleansing your face in the morning and evening, apply an appropriate amount and smooth it along the skin's texture, then gently pat it into the skin.<br></td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Manufacturer: COSMAX Co., Ltd. / Distributor: Gowoonsesang Cosmetics Co., Ltd.</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Water, Butylene Glycol, Dipropylene Glycol, Niacinamide, 1,2-Hexanediol, Glycerin, Panthenol, Glycereth-26<br>Hydroxyethylcellulose, Erythritol, Sodium Polyacryloyldimethyl Taurate, Caprylic/Capric Triglyceride, Sodium Hyaluronate (1,000 ppm), Allantoin, Betaine Salicylate, Succinic Acid, Tromethamine,Hydrogenated Lecithin, Ethylhexylglycerin, Polyglyceryl-10 Laurate, Simmondsia Chinensis (Jojoba) Seed Oil, Biosaccharide Gum-1, Disodium EDTA, Ceramide NP, Saccharomyces Ferment Filtrate, Dextrin, Gardenia Florida Fruit Extract, Centella Asiatica Leaf Extract (1,000 ppm), Beta-Glucan, Lactobacillus Ferment, Lactobacillus/Soybean Ferment Extract, Leuconostoc/Radish Root Ferment Filtrate, Yeast Ferment Extract, Oenothera Biennis (Evening Primrose) Flower Extract, Pinus Palustris Leaf Extract, Pueraria Lobata Root Extract, Ulmus Davidiana Root Extract, Palmitoyl Tripeptide-5, Albatrellus Confluens (Mushroom) Extract, Madecassoside (500 ppm),Hydroxypropyltrimonium Hyaluronate (500 ppm), Centella Asiatica Extract (500 ppm), Tocopherol, Asiaticoside (500 ppm), Madecassic Acid (500ppm), Asiatic Acid (500 ppm), Zinc PCA</td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>Completion of functional cosmetics review (or report) according to the Cosmetics Act</td></tr><tr><th scope=""row"">Precautions when using</th> <td>A. Common <br>1) Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use. <br>2) Do not use on wounds or other affected areas. <br>3) Storage and handling instructions <br>a) Keep out of reach of children. <br>b) Keep away from direct sunlight.</td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to the criteria for the settlement of consumer disputes notified publicly by the Fair Trade Commission.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>Gowoonsesang Cosmetics Co., Ltd.: +82-1811-9415</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
dr-g-red-blemish-clear-hyal-cica-soothing-serum-50ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/c995d093-e6b6-421e-a7ab-6ce0991dd2c3_364d5b49-714b-4130-b680-65da46c107fb.jpg?v=1741376234,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dr-g-red-blemish-clear-hyal-cica-soothing-serum-50ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/9d23770c-b720-4cc3-80b9-cf186a8785c8_81d0fcb0-5b11-48fc-8e86-665c1de998db.jpg?v=1741376234,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dr-g-red-blemish-clear-hyal-cica-soothing-serum-50ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/eab882f6-dd5c-4e79-bedf-b46bc3be8190_1b4ee8cb-5c33-48c6-983b-571a5056ebe6.jpg?v=1741376234,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dr-g-red-blemish-cool-soothing-spot-balm-30ml,Dr.G Red Blemish Cool Soothing Spot Balm 30ml,"",Dr.G,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Moisturizers,Cream,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,19.20,32.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/c939c7dc-35d9-4336-991f-5ac3d4127762_46345863-ec81-4486-9242-385264d67045.jpg?v=1741376227,1,"",false,,,,,,,,,,,,,,,"Butylene Glycol: A conditioning agent that adds a layer of softness to the skin to improve its texturePanthenol: A skin protectant that helps improve skin's elasticityMadecassoside: Soothes redness, itchiness, and inflammationCentella Asiatica Extract: Speeds skin healing and prevents future scarring",,,"<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/42a2eea419794c61ef707211882c1e38.jpg?v=1741284593"" alt="""">",,"<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>Dr.G Red Blemish Cool Soothing Spot Balm 30ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>Sensitive Skin / Extremely Sensitive Skin</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>30 months (Use within 12 months after opening)</td></tr><tr><th scope=""row"">How to Use</th> <td>Evenly apply a small amount on areas that need intensive care.</td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Cosmax Co., Ltd. / Gowoonsesang Cosmetics Co., Ltd.</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Purified Water, Dipropylene Glycol, Butylene Glycol, Phenyl Trimethicone, Triethylhexanoin, Vinyl Dimethicone, Cetearyl Alcohol, Panthenol, Niacinamide, PCA Dimethicone, Pentylene Glycol, Polyglyceryl-3 Methylglucose Distearate, Tranexamic Acid, 1,2-Hexanediol, C14-22 Alcohol, Glyceryl Stearate SE, Ammonium Acryloyldimethyltaurate/VP Copolymer, Cetearyl Olivate, Sorbitan Olivate, Madecassoside, Hydroxyacetophenone, C12-20 Alkyl Glucoside, Xanthan Gum, Dipotassium Glycyrrhizate, Asiaticoside, Disodium EDTA, Centella Asiatica Leaf Extract, Portulaca Oleracea Extract, Beta-Glucan, Glycerin, Asiatic Acid, Madecassic Acid, Polygonum Cuspidatum Root Extract</td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>Completion of functional cosmetics review (or report) according to the Cosmetics Act</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1) If you experience any symptoms such as redness, swelling, or itchiness during usage or from exposure to direct sunlight after usage, suspend use and consult a physician. <br>2) Do not use on wounds or other areas of skin irritation. <br>3) Storage and handling <br>a) Keep out of reach of children. <br>b) Keep away from direct sunlight. </td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to Fair Trade Commission standards.</td></tr><tr><th scope=""row"">Customer Service</th> <td> +82-80-085-8245 </td></tr></tbody></table></div></div></div></div>","Aids with effective management of troubled, uneven skinHas a lightweight, non-sticky formula with moisturizing propertiesOffers soothing and anti-inflammatory effects, as well as skin tone improvement",,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
dr-g-dermoisture-barrier-d-multi-balm-50ml,Dr. G Dermoisture Barrier.D Multi Balm 50ml,"",Dr.G,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Moisturizers,Cream,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,32.00,,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/a06bbe1d-b204-4d42-953b-371d057ff96c_b047894f-a21c-4490-bbb3-ae80c752a4ae.jpg?v=1741376220,1,"",false,,,,,,,,,,,,,,,"Centella Asiatica Extract: Can calm skin inflammation, speed up wound healing, and improve circulationMacadamia Oil: Helps restore the skinâ€™s barrier function to reduce water lossGlycine Soja (Soybean) Sprout Extract: Helps prevent wrinkles and fine lines",,,"<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/96e7f6767f9704fa35f4c9338df4245f.jpg?v=1741284504"" alt="""">",,"<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>50ml</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months (Use within 12 months after opening)</td></tr><tr><th scope=""row"">How to Use</th> <td>Evenly apply a small amount on the face, around mouth, elbows, heels, nails, and other areas that get easily rough and sensitive. *This product is suitable for dry and sensitive skin on both the face and body. Use whenever skin feels dry.</td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Manufacturer: Kolmar Korea Co., Ltd. / Distributor: Gowoonsesang Cosmetics Co., Ltd.</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Water, Glycerin, Dipropylene Glycol, Cyclopentasiloxane, Dicaprylyl Ether, Cetearyl Alcohol, Behenyl Alcohol, 1,2-Hexanediol, Dimethicone, Glyceryl Glucoside, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Cetearyl Olivate, Sorbitan Olivate, Laminaria Japonica Extract, Eclipta Prostrata Leaf Extract, Centella Asiatica Extract, Ficus Carica (Fig) Fruit Extract, Pollen Extract, Hydrogenated Lecithin, Olive Oil, Macadamia Oil, Grape Seed Oil, Jojoba Seed Oil, Palmitic Acid, Stearic Acid, Dimethiconol, Glyceryl Stearate SE, Ammonium Acryloyldimethyltaurate/VP Copolymer, Cetearyl Glucoside, Beta-Glucan, Cholesterol, Xanthan Gum, Fructooligosaccharides, Disodium EDTA, Ceramide NP, Plant-Derived Squalane, Myristic Acid, Hydrolyzed Hyaluronic Acid, Olea Europaea (Olive) Oil Unsaponifiables, Triticum Vulgare (Wheat) Germ Oil Unsaponifiables, Glycine Soja (Soybean) Oil Unsaponifiables, Glucose, Isomalt, Caprylic/Capric Triglyceride, Glycine Soja (Soybean) Sterols, Linoleic Acid, Phospholipids, Sucrose Palmitate, Polyglyceryl-10 Stearate, Polyglyceryl-10 Oleate, Aluminum/Magnesium Hydroxide Stearate, Sodium Stearoyl Glutamate, 7-Dehydrocholesterol, Calcium Chloride, Phytol, Fragrance, Ethylhexylglycerin<br></td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>N</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1) If you experience any symptoms such as redness, swelling, or itchiness during usage or from exposure to direct sunlight after usage, suspend use and consult a physician.<br>2) Do not use on wounds or any area of skin irritation.<br>3) Storage and handling<br>a) Keep out of reach of children.<br>b) Keep away from direct sunligh</td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to Fair Trade Commission standards.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>1811-9415</td></tr></tbody></table></div></div></div></div>","Provides fresh moisture without the stickinessCan be used on any area with dry skin such as the face, elbows, hands, heels, etc.Strengthens the skin barrier to improve moisture retention",,,,,,,,,,,,,,,,,,,,,lb,,,true,,,active
